canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa,source_mode,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,property_source_logP_solubility,property_source_metabolic_stability
COc1ccc2ncc(S(=O)(=O)c3cccc(C(F)(F)F)c3)c(N3CCCCC3)c2c1,O=S(=O)(c1ccccc1)c1cnc2ccccc2c1N1CCCCC1,1,1.6007,39.8737,0.1778,0,0,450.48,5.09,0,5,4,59.5,scaffold_hopping,75.9274,67.56606,82.07619,5.085300000000004,-6.6960529233696695,2.0134788712447337e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cn1c(=O)[nH]c(=O)c2c1nc(N1CCN3CCCC3C1)n2CCCSc1ccccc1,O=c1[nH]c(=O)c2c(nc(N3CCN4CCCC4C3)n2CCCSc2ccccc2)[nH]1,1,1.6008,39.8882,0.1827,0,1,440.57,1.89,1,6,6,79.16,scaffold_hopping,23.358927,27.448605,14.100085,1.890099999999999,-4.240066286964405,5.7535211385013955e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
OCC1OC(C2=Cc3c(-c4cc(O)c(O)c5cc(O)c(-c6ccc(O)c(O)c6)cc45)ccc(O)c3C(c3ccc(O)cc3)C2)C(O)C(O)C1O,C1=C(C2CCCCO2)CC(c2ccccc2)c2cccc(-c3cccc4ccc(-c5ccccc5)cc34)c21,1,1.601,39.9038,0.115,0,0,682.68,3.87,11,12,5,231.76,scaffold_hopping,41.30396,18.834965,39.95826,3.8744000000000063,-7.348925907866936,4.4778969212252004e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(CSc1ncccc1[N+](=O)[O-])Nc1ccc(Cl)c([N+](=O)[O-])c1,O=C(CSc1ccccn1)Nc1ccccc1,1,1.6013,39.9259,0.1609,0,1,368.76,3.28,1,7,6,128.27,scaffold_hopping,106.33901,122.032776,12.721802,3.2822000000000022,-4.804449435247664,1.5687385347185365e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(NC(=O)C1(C(=O)NNC(=O)c2cccs2)CCCC1)C(=O)O,O=C(NNC(=O)C1CCCC1)c1cccs1,1,1.6019,39.9823,0.1446,0,1,353.4,0.66,4,5,5,124.6,scaffold_hopping,-14.655863,-26.617477,12.931578,0.6587999999999989,-2.6362950405982843,0.0023104946083117774,Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccccc1N=CCCN1CCCC(C(=O)O)C1,C(CCN1CCCCC1)=Nc1ccccc1,1,1.6019,39.9823,0.1778,0,1,274.36,2.88,1,3,5,52.9,scaffold_hopping,-11.836744,12.633947,-13.28054,2.8840200000000005,-3.803020526243512,0.0001573908474407341,Soluble,adme-py (wlogp + ESOL),admet_ai
CCc1ccc(CC2CCNCC2C(=O)O)cc1,c1ccc(CC2CCNCC2)cc1,1,1.6019,39.9823,0.1412,0,1,247.34,2.1,2,2,4,49.33,scaffold_hopping,-6.070277,14.489809,-14.139826,2.1018,-3.0617813030579555,0.0008673985602333185,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)(CO)CCCC(=O)NCC(O)c1ccccc1,c1ccccc1,1,1.6019,39.9823,0.1628,0,1,279.38,2.03,3,3,8,69.56,scaffold_hopping,30.607767,72.74024,5.3729553,2.0250000000000004,-3.188728377031474,0.0006475474879867629,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCC(C)C=C1CC(=O)C(OC(=O)C2CC2)=CC1=O,C=C1CC(=O)C(OC(=O)C2CC2)=CC1=O,1,1.6019,39.9823,0.1724,0,1,290.36,3.12,0,4,6,60.44,scaffold_hopping,105.1687,118.72361,21.672659,3.118100000000002,-3.95109458507556,0.00011191941074303885,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=NNC(=S)NC1CCCCC1)c1cccc(CC(=O)O)c1,S=C(NN=Cc1ccccc1)NC1CCCCC1,1,1.6019,39.9823,0.1596,0,1,333.46,2.83,3,3,5,73.72,scaffold_hopping,9.716625,9.32006,-11.213549,2.8345000000000002,-4.140447839675616,7.236893147422934e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCN1CC(Cc2ccc(NC(C)=O)cc2)N=C1C=NN,C1=NC(Cc2ccccc2)CN1,1,1.6019,39.9823,0.1474,0,1,287.37,1.23,2,5,5,83.08,scaffold_hopping,0.64094734,12.422791,1.570863,1.2346,-2.659599756567786,0.0021897787825204545,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCSC1=NC(c2ccccc2)C(C(=O)OCC)C(C)=N1,C1=NC=NC(c2ccccc2)C1,1,1.6019,39.9823,0.1758,0,1,332.47,4.27,0,5,6,51.02,scaffold_hopping,80.40822,89.79115,-0.142239,4.270800000000003,-5.195728073700314,6.3719436473227555e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccc(C(=O)N2CC3CNCC(C3)C2)cc1,O=C(c1ccccc1)N1CC2CNCC(C2)C1,1,1.6019,39.9823,0.1852,0,1,244.34,1.68,1,2,1,32.34,scaffold_hopping,-17.792694,11.5187025,-0.8022936,1.67652,-2.7368751869826915,0.001832841091641168,Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(COC(=O)Cc1ccccc1)NCCC1=CCCCC1,O=C(COC(=O)Cc1ccccc1)NCCC1=CCCCC1,1,1.6019,39.9823,0.1667,0,1,301.39,2.78,1,3,7,55.4,scaffold_hopping,103.12919,119.411415,-14.211731,2.779000000000001,-3.8853222745121867,0.00013022001033765544,Soluble,adme-py (wlogp + ESOL),admet_ai
CCC1(CCCC(=O)OC)C=C(C)C=CN1,C1=CCNC=C1,1,1.6019,39.9823,0.1413,0,1,223.32,2.54,1,3,5,38.33,scaffold_hopping,46.33799,83.05442,5.2842455,2.5417000000000005,-3.0836305876178765,0.000824839427959485,Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1c(C)n(C2OC(CO)C(O)C2(C)C)c(=O)[nH]c1=O,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,1.6019,39.9823,0.1163,0,1,284.31,-0.57,3,5,2,104.55,scaffold_hopping,-9.323241,22.564579,0.78174436,-0.5697600000000003,-1.3175914255558598,0.04812919241066406,Very Soluble,adme-py (wlogp + ESOL),admet_ai
CN(CC(=O)N1CCOCC(O)C1)Cc1ccco1,O=C(CNCc1ccco1)N1CCCOCC1,1,1.6019,39.9823,0.1613,0,1,268.31,-0.07,1,5,4,66.15,scaffold_hopping,4.69503,46.603592,1.986303,-0.0688999999999993,-1.5606437191126705,0.027501493598723923,Very Soluble,adme-py (wlogp + ESOL),admet_ai
CCC12CCC(=O)C(C)(CC1)NC2=O,O=C1NC2CCC1CCC2=O,1,1.6019,39.9823,0.1282,0,1,195.26,1.41,1,2,1,46.17,scaffold_hopping,5.576455,27.815882,6.5712433,1.4143999999999999,-2.075801799961755,0.008398431803659626,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)C(C#N)C(=O)CCc1nc[nH]c1C(=N)N,c1c[nH]cn1,1,1.6019,39.9823,0.1414,0,1,247.3,0.99,3,4,6,119.41,scaffold_hopping,9.286976,-12.273117,-14.184694,0.99125,-2.2072936373901513,0.006204493909879428,Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccc(F)c(N2CCN(c3ccc(Cl)cc3C(C)NC(=O)CC(C)C(F)(F)F)C(C)C2)c1,c1ccc(N2CCN(c3ccccc3)CC2)cc1,1,1.6019,39.9868,0.1684,0,0,499.98,6.27,1,3,6,35.58,scaffold_hopping,90.65459,53.930676,106.66946,6.268320000000006,-7.824380456723923,1.4983716359133455e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(N=c1[nH]cc(S(=O)(=O)N2CCC(C(=O)c3ccc(Cl)cc3)CC2)s1)c1ccccc1,O=C(N=c1[nH]cc(S(=O)(=O)N2CCC(C(=O)c3ccccc3)CC2)s1)c1ccccc1,1,1.6022,40.0121,0.1515,0,1,490.01,3.75,1,5,5,99.67,scaffold_hopping,88.0432,88.09678,41.344566,3.7543000000000033,-5.973285817413464,1.0634429159756972e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)N(CC(=O)NCc2ccccc2)Cc2ccccc2)c1,O=C(CN(Cc1ccccc1)C(=O)c1cccc(S(=O)(=O)Nc2ccccc2)c1)NCc1ccccc1,1,1.6028,40.0699,0.1584,0,0,562.09,5.12,1,4,10,86.79,scaffold_hopping,107.12396,102.93315,39.210503,5.123900000000004,-7.484448864197562,3.277563660546679e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(OCc1ccccc1)c1ccc2c(c1)N(Cc1cccc(Br)c1)C(=O)c1ccccc1S2(=O)=O,O=C(OCc1ccccc1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)c1ccccc1S2(=O)=O,1,1.6028,40.0699,0.1512,0,0,562.44,5.8,0,5,5,80.75,scaffold_hopping,121.32401,113.80017,85.28478,5.799300000000006,-8.026806931643257,9.401411633742274e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
COC(=O)C1(NS(=O)(=O)c2ccc3nsnc3c2)C(=O)N(c2ccccc2)C1=O,O=C1C(NS(=O)(=O)c2ccc3nsnc3c2)C(=O)N1c1ccccc1,1,1.6028,40.0699,0.1882,0,1,432.44,0.45,1,9,5,135.63,scaffold_hopping,56.67379,51.60142,13.524297,0.4547999999999992,-3.1394199546704837,0.0007254041658704001,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCN(C(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1)c1nc(-c2ccccc2)cs1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,1,1.6028,40.0699,0.1456,0,0,505.67,6.08,0,5,9,70.58,scaffold_hopping,137.88065,132.58488,45.600925,6.082100000000005,-7.843176712566915,1.4349054576604458e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCOc1ccc(N(CC(=O)NCCc2ccccc2)S(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCCc1ccccc1,1,1.6028,40.0699,0.1875,0,0,483.55,3.55,1,6,11,118.85,scaffold_hopping,103.03396,112.6521,3.418419,3.5477000000000025,-5.755837464963854,1.7545370157800549e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC1(C(=O)NS(=O)(=O)c2ccccc2-c2ccccc2)CCN1C(=O)CC(N)c1ccc(C#N)cc1F,O=C(NS(=O)(=O)c1ccccc1-c1ccccc1)C1CCN1C(=O)CCc1ccccc1,1,1.6028,40.0699,0.19,0,0,520.59,3.25,2,6,7,133.36,scaffold_hopping,15.770195,6.176949,28.81104,3.2503800000000016,-5.775810608391704,1.6756734616467485e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccccc1CNC(=O)CNC(=O)c1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1,O=C(CNC(=O)c1cccc(S(=O)(=O)Nc2ccccc2)c1)NCc1ccccc1,1,1.6028,40.0699,0.1444,0,1,455.51,2.98,3,4,8,104.37,scaffold_hopping,51.453697,47.167866,25.756002,2.9811200000000007,-5.174658021608031,6.688704017839068e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
C=Cc1cccc(-c2ccc(CC(NC(=O)C3CCN3S(=O)(=O)c3ccccc3)C(=O)O)cc2)c1,O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCN1S(=O)(=O)c1ccccc1,1,1.6028,40.0699,0.1538,0,1,490.58,3.57,2,4,9,103.78,scaffold_hopping,22.33115,19.64237,15.160741,3.5717000000000017,-5.820621955479432,1.5113952205360544e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=[N+]([O-])c1ccc(S(=O)(=O)N2C(Cc3ccccc3)COC2Cc2ccccc2)cc1,O=S(=O)(c1ccccc1)N1C(Cc2ccccc2)COC1Cc1ccccc1,1,1.6028,40.0699,0.1951,0,1,438.51,3.8,0,5,7,89.75,scaffold_hopping,108.94635,116.00045,3.6998458,3.7958000000000034,-5.677595124250518,2.100897555524251e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCN(CC)C(=O)C1(c2ccc(Cl)c(Cl)c2)CC1CN1CCC(NC(C)=O)(c2ccccc2)CC1,c1ccc(C2CCN(CC3CC3c3ccccc3)CC2)cc1,1,1.6031,40.0972,0.19,0,0,516.51,5.25,1,3,8,52.65,scaffold_hopping,43.87669,30.550877,68.24408,5.2469000000000054,-7.164965810920523,6.839654891583778e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
FC1CCN(c2ccnc3cc(Cl)ccc23)CC1,c1ccc2c(N3CCCCC3)ccnc2c1,1,1.6035,40.135,0.1622,0,1,264.73,3.83,0,2,1,16.13,scaffold_hopping,50.347504,69.11572,77.78548,3.826500000000003,-4.561058170877415,2.7475261154785816e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cc(C(=O)O)c2cnn(-c3ccc(Cl)c(F)c3)c2n1,c1ccc(-n2ncc3cccnc32)cc1,1,1.6035,40.135,0.1728,0,1,305.7,3.22,1,3,2,68.01,scaffold_hopping,1.4390599,16.211967,13.658557,3.219620000000001,-4.446095803767241,3.580174510564856e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCOC(=O)CSc1nc2cc(C)ccc2cc1C#N,c1ccc2ncccc2c1,1,1.6035,40.135,0.131,0,1,286.36,3.07,0,5,4,62.98,scaffold_hopping,142.33298,172.1288,7.5048203,3.070100000000002,-4.10904614795191,7.779538815901778e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(-c2noc(CS(=O)(=O)C(C)C)n2)c(F)c1,c1ccc(-c2ncon2)cc1,1,1.6035,40.135,0.1176,0,1,314.34,2.21,0,6,5,82.29,scaffold_hopping,32.517914,45.505497,2.4731112,2.2075000000000005,-3.661045146372675,0.0002182503021517592,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCSc1ccc(-c2ccc(OC(F)(F)F)cc2)nc1,c1ccc(-c2ccccn2)cc1,1,1.6035,40.135,0.141,0,0,313.34,5.15,0,3,5,22.12,scaffold_hopping,75.59344,69.30968,93.50797,5.149300000000003,-5.856624920971206,1.3911535842497105e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(Cl)c3)c2)c2cncnc21,O=C(Cn1cccc1)Nc1cncc(C(=O)c2c[nH]c3ncncc23)c1,1,1.6042,40.1999,0.1579,0,1,422.88,3.73,1,5,6,94.7,scaffold_hopping,56.223213,54.55744,65.80748,3.7318000000000024,-5.566877661147779,2.7109551885361406e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCC(=O)Nc1c(N)[nH]c(SCC(=O)Nc2cccc(C(F)(F)F)c2)nc1=O,O=C(CSc1nc(=O)cc[nH]1)Nc1ccccc1,1,1.6045,40.2294,0.1512,0,1,415.4,2.45,4,6,6,129.97,scaffold_hopping,17.604641,16.802607,16.849455,2.4502000000000006,-4.465395364267462,3.424558865015255e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccc2nc(C)c3c(=Nc4ccccc4)nn[nH]c3c2c1,c1ccc(N=c2nn[nH]c3c2cnc2ccccc23)cc1,1,1.6046,40.2321,0.1233,0,1,301.35,3.36,1,4,1,66.82,scaffold_hopping,58.88316,81.3507,23.492153,3.355340000000001,-4.58767087700883,2.5842178561104804e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
N#Cc1cccc(S(=O)(=O)c2ccc3oc4c(c3c2)CNCC4)c1,O=S(=O)(c1ccccc1)c1ccc2oc3c(c2c1)CNCC3,1,1.6046,40.2321,0.1467,0,1,338.39,2.78,1,5,2,83.1,scaffold_hopping,2.253219,16.16444,41.88998,2.782980000000001,-4.300414516993186,5.007090983517931e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(NCCc1ccc(Br)cc1)c1cc2c([nH]c3ccccc32)c(C=Cc2ccccc2)n1,O=C(NCCc1ccccc1)c1cc2c([nH]c3ccccc32)c(C=Cc2ccccc2)n1,1,1.6046,40.2321,0.1837,0,0,496.41,6.62,2,2,6,57.78,scaffold_hopping,108.1031,83.66856,133.11005,6.6215000000000055,-8.235174911365897,5.81868823891367e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
N#CCCc1ccc2c(c1)Cc1c-2[nH]c2cccnc12,c1ccc2c(c1)Cc1c-2[nH]c2cccnc12,1,1.6046,40.2321,0.1717,0,1,259.31,3.59,1,2,2,52.47,scaffold_hopping,40.21563,65.000854,42.73533,3.5902800000000017,-4.429449396891356,3.7200656408409354e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCCS(=O)(=O)NCc1ccc(Cl)c(C23CNCC2(COC)CN(C)C3)c1F,c1ccc(C23CNCC2CNC3)cc1,1,1.6054,40.3094,0.1444,0,1,433.98,1.73,2,5,8,70.67,scaffold_hopping,11.924528,12.475852,20.168589,1.7276999999999993,-3.9541798778648682,0.00011112713610323442,Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(Nc1ccccc1F)c1cc(Br)c(Br)cc1O,O=C(Nc1ccccc1)c1ccccc1,1,1.6056,40.3252,0.1304,0,1,389.02,4.31,2,2,2,49.33,scaffold_hopping,81.8604,104.50496,81.20418,4.308600000000001,-5.7695923840828875,1.6998383218121543e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COC(=O)c1cc(=O)c2c(O)cccc2o1,O=c1ccoc2ccccc12,1,1.6056,40.3252,0.1471,0,1,220.18,1.29,1,5,1,76.74,scaffold_hopping,61.16201,96.161224,-8.052854,1.2851999999999997,-2.411187558872753,0.0038798277158156353,Soluble,adme-py (wlogp + ESOL),admet_ai
COC(=O)C=C1SC(=NC(=O)c2cccc(O)c2C)NC1=O,C=C1SC(=NC(=O)c2ccccc2)NC1=O,1,1.6056,40.3252,0.1375,0,1,320.33,1.12,2,6,2,105.06,scaffold_hopping,52.608936,49.35734,-16.039467,1.1167199999999997,-2.7949772024617805,0.0016033295524948196,Soluble,adme-py (wlogp + ESOL),admet_ai
O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,O=C1C=CC(=O)c2ccccc21,1,1.6056,40.3252,0.0862,0,1,259.04,2.17,2,4,0,74.6,scaffold_hopping,111.94637,134.41757,27.314388,2.166,-3.2183854384088386,0.0006048038701939009,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=O)N1CCC(=NNC(=O)c2cc(Cl)ccc2O)CC1,O=C(NN=C1CCNCC1)c1ccccc1,1,1.6056,40.3252,0.1646,0,1,309.75,1.77,2,4,2,82.0,scaffold_hopping,23.104538,49.696514,9.785745,1.7737,-3.2178492455204197,0.0006055510401903156,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=NNC(=O)N=c1[nH][nH]c(=S)s1)c1ccc(O)c(Cl)c1,O=C(N=c1[nH][nH]c(=S)s1)NN=Cc1ccccc1,1,1.6056,40.3252,0.1111,0,1,343.82,2.53,4,5,2,105.63,scaffold_hopping,12.74626,16.778532,12.913608,2.52729,-4.103576861077558,7.878129926221446e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(NN1CCNC1=O)c1cccc(O)c1,O=C(NN1CCNC1=O)c1ccccc1,1,1.6056,40.3252,0.1594,0,1,221.22,0.06,3,3,2,81.67,scaffold_hopping,1.9238575,28.5926,-11.539268,0.06219999999999992,-1.4009586531163083,0.03972293657790286,Very Soluble,adme-py (wlogp + ESOL),admet_ai
Nc1ccc2c(c1)C(=O)CC(c1ccccc1O)O2,O=C1CC(c2ccccc2)Oc2ccccc21,1,1.6056,40.3252,0.125,0,1,255.27,2.68,2,4,1,72.55,scaffold_hopping,26.565119,55.36538,4.2749877,2.6809000000000007,-3.6812472183427594,0.0002083304642518702,Soluble,adme-py (wlogp + ESOL),admet_ai
O=S(=O)(Nc1cccc(O)c1)c1ccc(Br)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,1,1.6056,40.3252,0.1343,0,1,328.19,2.96,2,3,3,66.4,scaffold_hopping,27.464336,56.214252,30.351322,2.9555000000000007,-4.375208673290746,4.214939319858979e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CN1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(F)cc2C1=O,O=C1NCc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21,1,1.6058,40.3481,0.1413,0,1,339.33,2.52,0,5,2,77.05,scaffold_hopping,14.408571,23.107779,14.119448,2.524400000000001,-4.121256471920055,7.563860804964903e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=O)N=c1[nH]c(-c2cc3nc(N4CCC(O)CC4)cnc3cc2F)c[nH]c1=N,N=c1[nH]cc(-c2ccc3ncc(N4CCCCC4)nc3c2)[nH]c1=N,1,1.6059,40.354,0.1702,0,1,397.41,0.98,4,6,2,134.11,scaffold_hopping,25.176373,-8.958451,11.389491,0.97987,-3.3222522401611454,0.000476154353917932,Soluble,adme-py (wlogp + ESOL),admet_ai
CCC1(C)C(=Cc2cn(CCCN3CCN(c4cccc(C)c4Br)CC3)c(=O)[nH]2)C=C(C)N1O,O=c1[nH]c(C=C2C=CNC2)cn1CCCN1CCN(c2ccccc2)CC1,1,1.6062,40.3853,0.2088,0,0,530.51,4.62,2,5,7,67.74,similarity,72.7062,56.511494,24.596165,4.620320000000003,-6.788042035954226,1.6291383384901599e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(CCN1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)NC(Cc1cccc(Cl)c1)C(=O)NC1CC2CCC1C2,O=C(CCCN1CCOCC1)NC(CC1CCCCC1)C(=O)NC(Cc1ccccc1)C(=O)NC1CC2CCC1C2,1,1.6064,40.3982,0.1538,0,0,615.26,4.49,3,5,13,99.77,scaffold_hopping,70.56117,35.343636,50.208874,4.485700000000003,-7.149574747910588,7.08639329612695e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CN1CCN(C2=Nc3cscc3Cc3ccccc32)CC1,c1ccc2c(c1)Cc1cscc1N=C2N1CCNCC1,1,1.6073,40.4813,0.1471,0,1,297.43,2.98,0,4,0,18.84,scaffold_hopping,15.549176,40.172714,7.197093,2.9780000000000015,-4.13791524907027,7.279218418786426e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=c1[nH]c(O)c(Cc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])[nH]1,O=c1[nH]cc(Cc2ccccc2)[nH]1,1,1.6083,40.5748,0.1795,0,0,280.2,0.82,3,6,4,155.16,scaffold_hopping,5.8446107,7.897827,-18.712194,0.8157999999999999,-2.417661447203457,0.0038224213028894708,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)N=c1[nH]c(-c2ccc(N3CCN(C(C)(C)C)CC3)nc2)cc2ncn(C)c(=O)c12,N=c1[nH]c(-c2ccc(N3CCNCC3)nc2)cc2nc[nH]c(=O)c12,1,1.6085,40.5954,0.1848,0,1,435.58,2.55,1,6,3,82.41,scaffold_hopping,32.039196,4.4981933,62.85639,2.5532000000000004,-4.716050313509246,1.922868949452903e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
C=CCc1ccccc1-c1ccc(CC(NC(=O)C2(Cc3ccccc3)CCCC2)C(=O)Nc2ccccc2)cc1,O=C(Nc1ccccc1)C(Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(Cc2ccccc2)CCCC1,1,1.6085,40.5962,0.1442,0,0,542.72,7.55,2,2,11,58.2,scaffold_hopping,127.15029,99.189,54.046764,7.551200000000007,-9.140369333560223,7.238201457212281e-10,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(C1C2CCC1N(C(=O)c1ccc(C#Cc3cccc(Cl)c3)cc1)C2)N1CCOCC1,O=C(C1C2CCC1N(C(=O)c1ccc(C#Cc3ccccc3)cc1)C2)N1CCOCC1,1,1.6086,40.604,0.25,0,1,448.95,3.45,0,3,2,49.85,similarity,11.751356,25.181122,106.25061,3.449200000000002,-5.419214764786701,3.808774275204144e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cn1c(=O)c2c(ncn2CC(=O)NN=Cc2c(O)ccc3ccccc23)n(C)c1=O,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)NN=Cc1cccc2ccccc12,1,1.6087,40.6179,0.1429,0,1,406.4,0.44,2,6,4,123.51,scaffold_hopping,20.238516,26.841534,-5.539057,0.4428000000000003,-3.01124970511869,0.0009744292117022702,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCCCCCCCCOc1ccc(C#Cc2ccc(CCC(=O)O)cc2)cc1,C(#Cc1ccccc1)c1ccccc1,1,1.6091,40.6504,0.2169,0,0,448.65,7.79,1,2,16,46.53,similarity,38.8954,48.26879,89.23751,7.793400000000009,-8.586025371667816,2.5940278134871056e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CS(=O)(=O)N1CCN(c2cc(Br)c3cc(NCc4ccc(Br)cc4)ccc3n2)CC1,c1ccc(CNc2ccc3nc(N4CCNCC4)ccc3c2)cc1,1,1.6093,40.675,0.1707,0,0,554.31,4.45,1,5,5,65.54,scaffold_hopping,66.07996,50.32423,123.05687,4.453500000000004,-6.9180382811285925,1.2077073763766926e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
NS(=O)(=O)c1cccc(-c2nc3ccc(C4CC4[N+](=O)[O-])cc3s2)c1,c1ccc(-c2nc3ccc(C4CC4)cc3s2)cc1,1,1.6094,40.6826,0.1277,0,1,375.43,2.74,1,6,4,116.19,scaffold_hopping,26.214443,29.031528,33.827675,2.7433000000000014,-4.498423727000397,3.1737760095325925e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C1NC(=O)C(CN2Cc3ccc(F)cc3C2=O)(c2cc(F)c(Cl)c(Cl)c2)N1,O=C1NC(=O)C(CN2Cc3ccccc3C2=O)(c2ccccc2)N1,1,1.6094,40.6826,0.1333,0,1,426.21,2.96,2,3,3,78.51,scaffold_hopping,36.518536,42.826874,48.451923,2.962300000000001,-4.927050712479836,1.1829034202643747e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
OC1COC(n2cnc3c(=NC(=S)NCc4ccc5ccccc5n4)[nH]cnc32)C1O,S=C(N=c1[nH]cnc2c1ncn2C1CCCO1)NCc1ccc2ccccc2n1,1,1.6094,40.6859,0.115,0,1,437.49,0.53,4,7,3,133.47,scaffold_hopping,32.764168,15.813128,6.8157973,0.5335999999999996,-3.2789163252479767,0.0005261186229736626,Soluble,adme-py (wlogp + ESOL),admet_ai
Fc1cccc2cc(-c3nc4ccccn4c3Cl)oc12,c1ccc2oc(-c3cn4ccccc4n3)cc2c1,1,1.6096,40.7046,0.1111,0,1,286.69,4.54,0,2,1,30.44,scaffold_hopping,65.9807,84.01146,89.74806,4.540000000000002,-5.382315568129733,4.146526372196437e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
