rank,canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal,pred_pIC50_uncertainty,source_file,source_family,source_mode,Input_SMILES,Tanimoto,clogp_score_individual,solubility_score_individual,microsome_stability_score,hepatocyte_stability_score,half_life_stability_score,metabolic_stability_ensemble_score,qikprop_star_count,qikprop_clogp,qikprop_logS,qikprop_metab_sites,qikprop_human_oral_absorption_class,qikprop_percent_human_oral_absorption,qikprop_caco2,qikprop_status,clogp_score_qikprop,solubility_score_qikprop,clogp_ensemble_value,solubility_ensemble_value,clogp_ensemble_score,solubility_ensemble_score,clogp_uncertainty,solubility_uncertainty,metstab_uncertainty,adme_ensemble_uncertainty,adme_individual_score,adme_ensemble_score,passes_metabolic_stability,passes_adme_individual,passes_adme_ensemble,triage_score,murcko_scaffold,scaffold_bucket
180,CN(Cc1ccc(CN2CCN(C(=O)c3ccco3)CC2)o1)C1CC1,1,26.28,0.5973602251620215,3.956946925915636,5.402639774837978,2.424800000000001,-3.958377032862442,0.0001100583422902,Soluble,46.308876,52.889137,1.9535977,0,0.0,reinvent/plain/reinvent_plain_generated_scored.csv,reinvent,plain,,,0.860159999999999,1.0,0.6692223142857143,0.66944289375,0.02441997125000006,0.6963222041048444,,,,,,,,not_run,0.0,1.0,2.424800000000001,-5.226965516431223,0.4300799999999995,0.8440278749999998,0.4300799999999995,0.2701516450644843,0.15737543490876102,0.2858690266577483,0.8295848816419373,0.6400638503919376,0,0,0,0.7742374725071208,O=C(c1ccco1)N1CCN(Cc2ccc(CNC3CC3)o2)CC1,O=C(c1ccco1)N1CCN(Cc2ccc(CNC3CC3)o2)CC1
181,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4c[nH]nn4)c3)C2)C1,1,10.08,0.8679607862685046,7.378376055846107,5.132039213731495,2.3139000000000003,-3.985768419166559,0.0001033312256703,Soluble,51.568336,37.13302,-5.934179,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.6835443037974683,0.9488799999999997,1.0,0.6316547428571428,0.767918625,0.0,0.759846581635418,,,,,,,,not_run,0.0,1.0,2.3139000000000003,-5.23692670958328,0.47443999999999986,0.8444946874999999,0.47443999999999986,0.2693431020968757,0.17401559986165305,0.30593290065284284,0.886046632654167,0.6811163045291672,0,0,0,0.7740303580304023,c1ncc(N2CCC3(CNC3)C2)cc1-c1c[nH]nn1,c1ncc(N2CCC3(CNC3)C2)cc1-c1c[nH]nn1
182,CCCCCC#Cc1cncc(N2CCC3(C2)CN(S(=O)(=O)CCC(=O)O)C3)c1,1,9.96,0.6976196057554537,4.984477107800574,5.302380394244547,2.33,-4.302302123321073,4.985375518443985e-05,Moderately Soluble,29.375057,40.20329,-5.974619,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5423728813559322,0.9359999999999999,0.9244244691697316,0.7901781642857143,0.7487294375,0.0,0.7289052706459864,,,,,,,,not_run,0.0,1.0,2.33,-5.772968061660538,0.46799999999999997,0.7783789922924328,0.46799999999999997,0.3416214176552962,0.1579093634558407,0.32251026037037894,0.8502682255508274,0.6499568563315028,0,0,0,0.7740072535284359,c1cncc(N2CCC3(CNC3)C2)c1,c1cncc(N2CCC3(CNC3)C2)c1
183,NS(=O)(=O)c1cc(C(=O)N2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc([N+](=O)[O-])c1,1,8.16,0.5842653192873315,3.839417316320798,5.415734680712669,2.389500000000001,-5.127705654866039,7.452368906001987e-06,Moderately Soluble,30.716822,14.244772,67.04299,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.8070175438596491,0.8883999999999993,0.7180735862834902,0.7805941285714286,0.910970175,0.8380373750000001,0.8388816990016745,,,,,,,,not_run,0.0,1.0,2.389500000000001,-6.7167573274330215,0.44419999999999965,0.6795183965708725,0.44419999999999965,0.4088547022491715,0.19770868438292805,0.3502544622106997,0.826011076171542,0.6609022787433878,1,1,0,0.7737005152011758,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
184,O=C1CC2(CCN1c1cncc(C#Cc3ccccc3)c1)CNC2,1,9.96,1.0301755380078474,10.71952491450676,4.969824461992152,2.1978,-3.677707123864543,0.0002100355827763,Soluble,-11.121051,12.948222,32.686382,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7532467532467533,0.95824,1.0,1.0,0.9190736125,0.40857977500000003,0.8347205372016931,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.14266811946872354,0.282383337727077,0.9192722148806771,0.7190520273806773,0,0,0,0.773502491247345,O=C1CC2(CCN1c1cncc(C#Cc3ccccc3)c1)CNC2,O=C1CC2(CCN1c1cncc(C#Cc3ccccc3)c1)CNC2
185,CC(C)(C)OC(=O)N1CCC2(C1)CN(c1cncc(C(=O)O)c1)C2,1,10.18,1.005824510000472,10.135017665230844,4.994175489999527,2.2270000000000003,-3.6951460574464186,0.0002017687681627,Soluble,15.730365,14.531283,-23.902613,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.6891891891891891,0.9816000000000003,1.0,0.88764025,0.90917948125,0.0,0.8008176572506697,,,,,,,,not_run,0.0,1.0,2.2270000000000003,-4.935871028723209,0.4908000000000001,0.86396275,0.4908000000000001,0.23562342872194936,0.15833869895181513,0.29492070922458824,0.913887062900268,0.7080977504002679,0,0,0,0.7733233829590165,c1cncc(N2CC3(CCNC3)C2)c1,c1cncc(N2CC3(CCNC3)C2)c1
186,COC(=O)c1cncc(CN2CC3(CCN(c4cncc(C#CCCCO)c4)C3)C2)c1,1,10.64,0.6976196057554537,4.984477107800574,5.302380394244547,2.0995,-4.221448438432453,6.005533053043325e-05,Moderately Soluble,30.379522,42.752594,5.9170136,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5284552845528455,0.8795999999999999,0.9446378903918868,0.7830034142857143,0.7327962875,0.07396266999999995,0.7628795859570943,,,,,,,,not_run,0.0,1.0,2.0995,-5.692979719216228,0.43979999999999997,0.7883775350979714,0.43979999999999997,0.33534005479344525,0.14542614339479162,0.306855399396079,0.8491713069808093,0.6561762181573305,0,0,0,0.7732942564579242,c1cncc(CN2CC3(CCN(c4cccnc4)C3)C2)c1,c1cncc(CN2CC3(CCN(c4cccnc4)C3)C2)c1
187,C#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc4c(cc2C#N)OCO4)C3)c1,1,8.82,0.626967321260744,4.23611089989032,5.373032678739256,2.4058800000000007,-4.335214928790899,4.621522494227926e-05,Moderately Soluble,52.139812,55.973858,9.867231,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5365853658536586,0.8752959999999994,0.9161962678022753,0.6275727714285715,0.6501633875,0.12334038749999998,0.7462248438588637,,,,,,,,not_run,0.0,1.0,2.4058800000000007,-5.713817464395451,0.4376479999999997,0.7857728169505687,0.4376479999999997,0.32447698790749807,0.18278158281878784,0.3149688569087619,0.8338926044941141,0.6481099417811875,0,0,0,0.7729993759172769,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cccnc3)CC2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cccnc3)CC2)C1
188,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)CN1,1,10.47,0.9121208857637256,8.168096985004066,5.087879114236275,2.3808000000000007,-3.989119729345059,0.0001025369206316,Soluble,1.248307,10.947543,35.067085,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6904761904761905,0.8953599999999995,1.0,0.9910835214285714,0.93157785625,0.4383385625,0.8248837749456865,,,,,,,,not_run,0.0,1.0,2.3808000000000007,-5.241993864672531,0.44767999999999974,0.8440707499999999,0.44767999999999974,0.2700773833861096,0.16387981444279054,0.2938790659429666,0.8933295099782745,0.6976591974782745,0,0,0,0.7727412254496226,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)CN1,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)CN1
189,O=C(C#Cc1ccccc1)c1cncc(N2CCC3(CNC3)C2)c1,1,8.82,0.9121208857637256,8.168096985004066,5.087879114236275,2.1156999999999995,-3.6133641468113966,0.0002435767621852,Soluble,-7.330159,12.487757,24.501194,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7532467532467533,0.8925599999999996,1.0,1.0,0.92195151875,0.306264925,0.8272415555086077,,,,,,,,not_run,0.0,1.0,2.1156999999999995,-4.825006573405698,0.4462799999999998,0.8727094375,0.4462799999999998,0.22047372157402162,0.13303633333820167,0.266596684970741,0.893292622203443,0.705271981578443,0,0,0,0.7727172483959821,O=C(C#Cc1ccccc1)c1cncc(N2CCC3(CNC3)C2)c1,O=C(C#Cc1ccccc1)c1cncc(N2CCC3(CNC3)C2)c1
190,COc1ccc(CNC(=O)N2CCC3(CCN(c4cncc(C#CCO)c4)C3)C2)cc1OC,1,9.77,0.7981870589649134,6.2832893386395545,5.201812941035087,2.2546,-4.528522155659728,2.961268891544209e-05,Moderately Soluble,41.658047,27.593191,4.9896035,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4,0.9963200000000001,0.8678694610850679,0.7024425214285714,0.82754255625,0.06237004374999999,0.7568358892261283,,,,,,,,not_run,0.0,1.0,2.2546,-6.056770077829865,0.49816000000000005,0.7429037402712667,0.49816000000000005,0.37293989496237356,0.16705909390952675,0.3460529962906334,0.8684137209617184,0.6628162907582681,0,0,0,0.7720854149540155,O=C(NCc1ccccc1)N1CCC2(CCN(c3cccnc3)C2)C1,O=C(NCc1ccccc1)N1CCC2(CCN(c3cccnc3)C2)C1
191,O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCN5CCC5)c4)C3)C2)cc([N+](=O)[O-])c1,1,9.56,0.1882320824105307,1.5425245416545272,5.811767917589469,2.6675000000000004,-4.905923793178975,1.2418702027797311e-05,Moderately Soluble,29.310095,11.634656,48.76995,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.7256637168141593,0.6659999999999997,0.7735190517052561,0.7906421785714286,0.9272834,0.609624375,0.7839989685227629,,,,,,,,not_run,0.0,1.0,2.6675000000000004,-6.39824939658949,0.33299999999999985,0.7002188254263138,0.33299999999999985,0.3993289602068185,0.1981760882935942,0.31016834950013755,0.740079350335419,0.6052042937656835,1,1,0,0.7718599282079585,C(#Cc1cncc(N2CCC3(CN(Cc4ccccc4)C3)C2)c1)CN1CCC1,C(#Cc1cncc(N2CCC3(CN(Cc4ccccc4)C3)C2)c1)CN1CCC1
192,c1coc(CN2Cc3cncn3CC(CN3CCCC3)C2)c1,1,24.68,0.9527029250918746,8.968151269899256,5.047297074908125,2.2039,-3.5401583240337224,0.0002882980307911,Soluble,-5.679124,10.656046,9.747595,0,0.0,reinvent/reinforcement_learning/reinvent_rl_generated_scored.csv,reinvent,reinforcement_learning,,,0.96312,1.0,1.0,0.9333997125,0.12184493750000003,0.7834916189183285,,,,,,,,not_run,0.0,1.0,2.2039,-4.7224276620168615,0.48156,0.8809564375,0.48156,0.20618949856400118,0.13112005556999193,0.27295651804466436,0.9004886475673314,0.7021817569423314,0,0,0,0.7718596742239918,c1coc(CN2Cc3cncn3CC(CN3CCCC3)C2)c1,c1coc(CN2Cc3cncn3CC(CN3CCCC3)C2)c1
193,C(#Cc1cncc(N2CCC3(CN=CNC3)C2)c1)c1ccccc1,1,8.68,1.0202800084664403,10.47803894877492,4.97971999153356,2.3094,-3.7539698743283023,0.0001762098273506,Soluble,-10.974576,9.1948805,38.666386,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7792207792207793,0.9524799999999999,1.0,1.0,0.942531996875,0.48332982500000005,0.8277235110240211,,,,,,,,not_run,0.0,1.0,2.3094,-4.9497379371641514,0.47623999999999994,0.8659058749999999,0.47623999999999994,0.23225783749649198,0.14808065108403728,0.2855261628601764,0.9144574044096083,0.7142498731596084,0,0,0,0.7717225172550439,C(#Cc1cncc(N2CCC3(CN=CNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CN=CNC3)C2)c1)c1ccccc1
194,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)O1,1,8.92,1.0202800084664403,10.47803894877492,4.97971999153356,2.1701,-3.670205336158765,0.0002136951491447,Soluble,2.2468877,21.668108,34.405174,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7,0.9360800000000001,1.0,0.9839508021428571,0.864574325,0.430064675,0.8408084244230153,,,,,,,,not_run,0.0,1.0,2.1700999999999997,-4.866374168079383,0.46804,0.8710910624999999,0.46804,0.223276829299721,0.1460167365508684,0.2791111886168631,0.9139513697692061,0.7179101353942061,0,0,0,0.7713935947387824,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)O1,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)O1
195,COC(=O)c1cncc(N2CCC3(CCN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,1,9.13,0.6604188010647019,4.575291838204974,5.339581198935298,2.3395,-4.342082484772447,4.5490165328919e-05,Moderately Soluble,73.70392,78.89697,-15.4837675,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4393939393939394,0.9283999999999999,0.9144793788068883,0.4735434285714286,0.5068939375,0.0,0.7119370017528444,,,,,,,,not_run,0.0,1.0,2.3395,-5.749255742386225,0.46419999999999995,0.7813430322017219,0.46419999999999995,0.33119501444951976,0.18010417662460781,0.3251663970247092,0.8383346454028597,0.6425805587515683,0,0,0,0.7713242499724611,O=C(c1ccc2c(c1)OCO2)N1CCC2(CCN(c3cccnc3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CCC2(CCN(c3cccnc3)C2)C1
196,O=C(C#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,1,8.69,0.9121208857637256,8.168096985004066,5.087879114236275,2.1157,-3.613364146811396,0.0002435767621852,Soluble,-1.1628956,15.241048,20.688095,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7532467532467533,0.8925599999999999,1.0,1.0,0.90474345,0.2586011875,0.8217803733211074,,,,,,,,not_run,0.0,1.0,2.1157,-4.825006573405697,0.44627999999999995,0.8727094375000001,0.44627999999999995,0.22047372157402154,0.13329688912153811,0.26668353689851987,0.891108149328443,0.7030875087034429,0,0,0,0.7712973410272321,O=C(C#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,O=C(C#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1
197,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#CCN4CCOCC4)c3)C2)C1,1,9.3,0.4963723273776663,3.135973090433166,5.503627672622334,1.9342,-4.64437839693978,2.267888000052202e-05,Moderately Soluble,35.191517,13.5918,34.6045,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6885245901639344,0.7473599999999999,0.8389054007650549,0.7486320214285714,0.91505125,0.43255625000000003,0.8297180875382527,,,,,,,,not_run,0.0,1.0,1.9342,-6.2904231984698935,0.37367999999999996,0.7136971001912633,0.37367999999999996,0.4082157327431491,0.15205121068359365,0.31131564780891424,0.8031895852065648,0.6410995100631169,0,0,0,0.7708542849166191,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#CCN4CCOCC4)c3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#CCN4CCOCC4)c3)C2)C1
198,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3nc(C#Cc4ccccc4)no3)C2)C1,1,9.29,0.2882706748059049,1.9420959151972943,5.711729325194095,2.638300000000001,-5.0266216790254505,9.405422754531776e-06,Moderately Soluble,24.47358,7.297696,63.015137,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7327586206896551,0.6893599999999992,0.7433445802436374,0.8251887142857143,0.9543893999999999,0.7876892125,0.8304582526059319,,,,,,,,not_run,0.0,1.0,2.638300000000001,-6.462316339512727,0.3446799999999996,0.6922104575609092,0.3446799999999996,0.39893295317271654,0.21597971079047093,0.31986422132106235,0.7592954461032818,0.6258739154325998,1,1,0,0.7707061112742934,O=C(c1ccccc1)N1CC2(CCN(c3nc(C#Cc4ccccc4)no3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3nc(C#Cc4ccccc4)no3)C2)C1
199,COC(=O)c1cccnc1C(=O)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,9.78,0.6445794579836426,4.411430667307849,5.355420542016358,2.3772,-4.411098748287164,3.880621198163216e-05,Moderately Soluble,58.859283,63.05902,15.622116,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4148148148148148,0.8982399999999998,0.8972253129282091,0.57957655,0.605881125,0.19527645,0.7370332375214104,,,,,,,,not_run,0.0,1.0,2.3772,-5.844720374143584,0.4491199999999999,0.7694099532320521,0.4491199999999999,0.34263535626055086,0.17617222858688802,0.32264252828247963,0.8335036232406163,0.6443577833165772,0,0,0,0.7703444160344248,O=C(c1ccccn1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,O=C(c1ccccn1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1
200,O=C(c1cnc([N+](=O)[O-])nc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,9.92,0.4587392178338002,2.8756711329529376,5.5412607821662,2.5321000000000007,-4.752097975478067,1.769709672308057e-05,Moderately Soluble,28.438587,27.225164,39.043053,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.6982758620689655,0.7743199999999995,0.8119755061304832,0.7968672357142857,0.829842725,0.4880381625,0.8011612020252741,,,,,,,,not_run,0.0,1.0,2.5321000000000007,-6.157114487739035,0.3871599999999997,0.7303606890326206,0.3871599999999997,0.3665993579650676,0.20222663191364987,0.31866199662623906,0.7944703573427303,0.6385606530682647,0,0,0,0.7703195724715136,O=C(c1cncnc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1cncnc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
